window_start,anomaly_score,pred_label
956,1.0195026e-13,0
957,2.208251e-10,0
958,8.93495e-14,0
959,4.146021e-24,0
960,3.2833035e-16,0
961,1.8593357e-13,0
962,1.5769461e-15,0
963,1.65839e-13,0
964,2.684825e-19,0
965,1.749372e-24,0
966,7.508864e-20,0
967,4.080167e-18,0
968,8.816583e-18,0
969,2.9250992e-18,0
970,7.045842e-24,0
971,1.2219912e-22,0
972,2.1358238e-18,0
973,1.5699137e-20,0
974,8.858415e-19,0
975,2.001099e-20,0
976,2.841406e-25,0
977,5.241734e-19,0
978,2.423748e-15,0
979,1.4771869e-17,0
980,3.0311296e-17,0
981,3.12822e-24,0
982,2.6514083e-21,0
983,5.2885633e-15,0
984,1.6664158e-12,0
985,2.1395926e-13,0
986,5.651753e-12,0
987,1.2724598e-22,0
988,1.6882226e-26,0
989,7.617124e-16,0
990,1.3786939e-15,0
991,9.672167e-16,0
992,2.2175395e-15,0
993,4.3986934e-16,0
994,4.788164e-15,0
995,8.190415e-11,0
996,1.9351935e-12,0
997,8.669926e-12,0
998,4.9432237e-17,0
999,9.2993235e-24,0
1000,1.4452715e-12,0
1001,1.7303861e-06,0
1002,1.4696275e-07,0
1003,6.284857e-07,0
1004,1.027184e-15,0
1005,6.610355e-23,0
1006,2.2724898e-17,0
1007,2.2449463e-15,0
1008,7.4324157e-17,0
1009,1.2925705e-13,0
1010,7.1525075e-18,0
1011,2.0970195e-22,0
1012,2.1893887e-16,0
1013,2.696993e-16,0
1014,1.0371056e-16,0
1015,2.8055668e-21,0
1016,1.6702488e-25,0
1017,2.5198647e-24,0
1018,6.90366e-17,0
1019,1.27371115e-17,0
1020,1.0880015e-16,0
1021,2.5673385e-18,0
1022,3.653614e-20,0
1023,5.4562284e-16,0
1024,4.0976764e-14,0
1025,2.3963627e-13,0
1026,1.5469815e-16,0
1027,1.3729665e-17,0
1028,3.1386718e-21,0
1029,2.87366e-14,0
1030,4.5488263e-16,0
1031,8.07857e-14,0
1032,2.3106982e-18,0
1033,1.7019226e-13,0
1034,8.5684694e-14,0
1035,3.0827018e-12,0
1036,4.025013e-12,0
1037,1.4969727e-14,0
1038,3.8428352e-23,0
1039,1.3757169e-20,0
1040,7.04092e-18,0
1041,5.268376e-19,0
1042,1.4510103e-17,0
1043,2.2474544e-17,0
1044,6.120551e-17,0
1045,1.4130123e-12,0
1046,1.2933078e-13,0
1047,1.2225331e-13,0
1048,5.216727e-16,0
1049,7.4904064e-21,0
1050,1.3621795e-15,0
1051,4.00701e-13,0
1052,2.6932626e-15,0
1053,3.762416e-16,0
1054,4.4912156e-18,0
1055,2.144489e-15,0
1056,3.3314065e-10,0
1057,4.3201618e-07,0
1058,2.473483e-07,0
1059,9.052688e-12,0
1060,2.69657e-17,0
1061,6.625747e-18,0
1062,1.8529562e-17,0
1063,9.6091076e-21,0
1064,5.001068e-19,0
1065,1.2902167e-23,0
1066,2.2899965e-19,0
1067,6.40742e-14,0
1068,8.656864e-14,0
1069,7.1447436e-12,0
1070,8.791725e-19,0
1071,4.614253e-19,0
1072,1.0328515e-12,0
1073,3.2153263e-11,0
1074,3.5730193e-11,0
1075,6.1905675e-11,0
1076,5.3173086e-15,0
1077,6.699394e-20,0
1078,1.6597956e-16,0
1079,3.671641e-18,0
1080,2.041374e-15,0
1081,4.695381e-19,0
1082,1.7279679e-18,0
1083,5.1584884e-16,0
1084,1.7950032e-15,0
1085,3.7994675e-17,0
1086,4.8789842e-17,0
1087,7.2320104e-20,0
1088,5.5017685e-17,0
1089,0.00024773285,0
1090,0.99999386,1
1091,0.99999934,1
1092,4.6858568e-07,0
1093,4.3651435e-13,0
1094,2.4611943e-14,0
1095,2.145055e-14,0
1096,1.620827e-16,0
1097,9.033115e-15,0
1098,5.3981724e-18,0
1099,3.1283273e-24,0
1100,4.7943613e-14,0
1101,1.0288872e-09,0
1102,4.2620104e-12,0
1103,5.588462e-13,0
1104,1.0562815e-18,0
1105,3.808745e-22,0
1106,1.4236357e-16,0
1107,6.58509e-14,0
1108,4.134765e-14,0
1109,3.2099386e-16,0
1110,5.472244e-21,0
1111,1.444304e-20,0
1112,2.9799415e-15,0
1113,6.8300825e-16,0
1114,3.0062666e-14,0
1115,8.190511e-18,0
1116,5.2828554e-23,0
1117,1.1520693e-15,0
1118,7.2028934e-09,0
1119,4.4089373e-14,0
1120,3.5282233e-10,0
1121,1.8836234e-16,0
1122,3.4200353e-26,0
1123,2.0211808e-23,0
1124,2.4430475e-14,0
1125,7.1606237e-12,0
1126,2.4277667e-09,0
1127,1.2738504e-12,0
1128,3.20911e-21,0
1129,2.6511e-13,0
1130,5.146596e-09,0
1131,1.3671865e-09,0
1132,7.7504274e-07,0
1133,2.115294e-10,0
1134,2.4539988e-18,0
1135,2.9772664e-11,0
1136,1.4506827e-11,0
1137,2.223521e-14,0
1138,7.009663e-13,0
1139,1.2699462e-17,0
1140,4.3315828e-26,0
1141,3.1772493e-18,0
1142,2.420358e-14,0
1143,3.1408385e-14,0
1144,4.6351858e-15,0
1145,1.756184e-18,0
1146,9.834535e-15,0
1147,1.7300977e-11,0
1148,1.5599816e-14,0
1149,1.0285418e-13,0
1150,3.346844e-14,0
1151,3.094994e-18,0
1152,4.296044e-16,0
1153,7.770296e-15,0
1154,3.117746e-14,0
1155,4.958297e-16,0
1156,1.6626944e-20,0
1157,4.8519677e-14,0
1158,3.268191e-11,0
1159,7.660533e-11,0
1160,2.0200753e-11,0
1161,6.369644e-11,0
1162,4.199042e-15,0
1163,1.0060805e-14,0
1164,4.442192e-19,0
1165,3.1744872e-18,0
1166,3.375864e-24,0
1167,1.8308431e-26,0
1168,1.3725332e-15,0
1169,4.2083617e-10,0
1170,2.242352e-12,0
1171,3.8330008e-13,0
1172,5.2947666e-20,0
1173,7.953283e-24,0
1174,2.5748005e-19,0
1175,2.496099e-17,0
1176,2.3855616e-15,0
1177,7.477262e-17,0
1178,2.7899847e-21,0
1179,3.5771028e-19,0
1180,3.104538e-17,0
1181,2.157682e-17,0
1182,2.2526216e-17,0
1183,2.5171673e-22,0
1184,4.3084019e-16,0
1185,4.2032017e-11,0
1186,4.1088816e-11,0
1187,2.8339081e-11,0
1188,9.600005e-13,0
1189,5.0276154e-20,0
1190,9.346163e-16,0
1191,9.466046e-15,0
1192,1.2437798e-15,0
1193,8.7111494e-16,0
1194,1.1260203e-17,0
1195,5.036198e-19,0
1196,1.60681e-15,0
1197,4.625768e-16,0
1198,3.5126363e-15,0
1199,1.747863e-18,0
1200,1.2458198e-18,0
1201,8.258278e-18,0
1202,5.388749e-18,0
1203,4.4018803e-17,0
1204,1.4693535e-16,0
1205,4.114363e-19,0
1206,1.6703139e-16,0
1207,8.152965e-14,0
1208,8.7960365e-15,0
1209,1.5591248e-18,0
1210,9.718322e-24,0
1211,1.7557503e-16,0
1212,1.854185e-11,0
1213,3.3433258e-12,0
1214,1.7555281e-10,0
1215,7.551983e-12,0
1216,4.4248544e-20,0
1217,9.97622e-17,0
1218,7.7765486e-16,0
1219,1.5462447e-15,0
1220,2.4285022e-17,0
1221,2.206011e-18,0
1222,9.55141e-12,0
1223,1.3530043e-06,0
1224,4.434708e-08,0
1225,1.9122917e-05,0
1226,2.8614004e-12,0
1227,9.7533854e-23,0
1228,7.491277e-14,0
1229,2.2522763e-11,0
1230,1.265836e-12,0
1231,4.765368e-11,0
1232,6.3398235e-16,0
1233,1.2416619e-21,0
1234,1.4581748e-16,0
1235,8.408483e-17,0
1236,2.9760442e-16,0
1237,1.4564775e-18,0
1238,2.4856679e-23,0
1239,6.469941e-18,0
1240,6.502941e-13,0
1241,1.2823667e-14,0
1242,1.1754033e-12,0
1243,9.358364e-16,0
1244,7.96437e-23,0
1245,3.6536012e-19,0
1246,1.3251865e-19,0
1247,5.0029357e-20,0
1248,2.9890634e-21,0
1249,8.866727e-20,0
1250,1.9008216e-19,0
1251,6.3746656e-14,0
1252,3.5257336e-14,0
1253,7.616566e-14,0
1254,2.1095771e-21,0
1255,1.3525831e-25,0
1256,1.9777478e-20,0
1257,3.3117046e-17,0
1258,2.6955272e-20,0
1259,3.61003e-19,0
1260,4.0392994e-25,0
1261,3.25378e-30,0
1262,1.4920843e-21,0
1263,1.10223785e-17,0
1264,1.9672314e-17,0
1265,6.571384e-16,0
1266,8.357045e-21,0
1267,8.1124114e-23,0
1268,5.82971e-13,0
1269,1.2881533e-12,0
1270,3.719186e-12,0
1271,1.831319e-14,0
1272,7.52392e-19,0
1273,1.9267066e-21,0
1274,2.0844604e-12,0
1275,2.3078124e-15,0
1276,9.972435e-13,0
1277,1.3978919e-14,0
1278,2.2755687e-18,0
1279,6.954327e-18,0
1280,3.9871596e-16,0
1281,3.596152e-17,0
1282,3.8239112e-16,0
1283,9.290908e-19,0
1284,6.7796124e-18,0
1285,1.0036961e-14,0
1286,9.153761e-15,0
1287,1.1266198e-13,0
1288,1.0628552e-15,0
1289,5.384511e-20,0
1290,4.0940143e-17,0
1291,6.39264e-17,0
1292,1.0994075e-17,0
1293,3.9571214e-19,0
1294,2.4349421e-23,0
1295,3.440349e-15,0
1296,6.6651046e-10,0
1297,4.6626006e-12,0
1298,1.1203386e-10,0
1299,7.905161e-16,0
1300,2.8376153e-17,0
1301,1.2894826e-13,0
1302,1.995436e-08,0
1303,2.2610838e-10,0
1304,2.2901106e-11,0
1305,1.0022905e-17,0
1306,3.3823897e-22,0
1307,9.247169e-19,0
1308,5.6806106e-19,0
1309,8.455629e-19,0
1310,2.872135e-19,0
1311,3.875964e-21,0
1312,8.6796415e-15,0
1313,9.320312e-09,0
1314,7.080984e-11,0
1315,1.2202555e-12,0
1316,2.66678e-18,0
1317,8.851801e-25,0
1318,1.3032132e-20,0
1319,4.1294796e-16,0
1320,2.180519e-17,0
1321,1.3910982e-15,0
1322,3.6807086e-21,0
1323,5.5566247e-26,0
1324,2.8674697e-20,0
1325,9.033505e-20,0
1326,2.1188126e-20,0
1327,3.402473e-23,0
1328,1.9018088e-26,0
1329,7.472973e-20,0
1330,4.5514675e-11,0
1331,7.4149645e-11,0
1332,4.2111398e-10,0
1333,1.1910739e-13,0
1334,2.6947368e-19,0
1335,4.350041e-21,0
1336,5.916983e-18,0
1337,2.274925e-19,0
1338,3.0647412e-18,0
1339,5.7117796e-23,0
1340,2.1771404e-21,0
1341,1.1261638e-14,0
1342,9.675017e-14,0
1343,3.2079337e-14,0
1344,2.7631302e-17,0
1345,3.5334855e-20,0
1346,1.2321895e-17,0
1347,6.153245e-13,0
1348,3.4443097e-14,0
1349,2.727113e-13,0
1350,1.803539e-18,0
1351,5.2376717e-21,0
1352,2.209542e-16,0
1353,2.3290016e-12,0
1354,9.619453e-13,0
1355,1.0762509e-13,0
1356,1.991232e-18,0
1357,1.9442058e-20,0
1358,2.1376345e-17,0
1359,2.776528e-17,0
1360,3.9569895e-17,0
1361,6.039278e-19,0
1362,2.4414088e-21,0
1363,1.4304831e-17,0
1364,1.4211876e-17,0
1365,9.024702e-17,0
1366,2.5160995e-16,0
1367,5.100016e-19,0
1368,1.9167548e-14,0
1369,5.268741e-10,0
1370,2.8871545e-13,0
1371,1.6444275e-12,0
1372,1.2521243e-16,0
1373,6.6674896e-23,0
1374,2.3685107e-18,0
1375,5.960441e-16,0
1376,4.617619e-18,0
1377,2.4176944e-19,0
1378,3.6627986e-26,0
1379,6.689836e-22,0
1380,1.1461783e-14,0
1381,1.7241672e-12,0
1382,1.6808837e-11,0
1383,1.031676e-12,0
1384,3.243229e-18,0
1385,8.333151e-18,0
1386,3.9378955e-17,0
1387,5.715434e-18,0
1388,6.1760866e-18,0
1389,3.203024e-18,0
1390,5.475996e-16,0
1391,2.8695494e-12,0
1392,2.5225344e-08,0
1393,1.4051025e-06,0
1394,1.0298595e-12,0
1395,4.771506e-19,0
1396,1.1944794e-17,0
1397,8.8621715e-18,0
1398,6.5791997e-19,0
1399,1.0906095e-19,0
1400,3.8254463e-22,0
1401,3.8452473e-19,0
1402,1.2829299e-13,0
1403,1.7657322e-15,0
1404,4.2509286e-12,0
1405,3.648734e-15,0
1406,2.6046708e-22,0
1407,3.2390995e-18,0
1408,1.9051514e-12,0
1409,1.6477098e-14,0
1410,7.044289e-15,0
1411,6.221936e-19,0
1412,5.7119795e-22,0
1413,3.4024943e-18,0
1414,9.612863e-18,0
1415,4.2118402e-17,0
1416,5.081701e-20,0
1417,2.5531672e-18,0
1418,1.2731805e-11,0
1419,2.2875632e-09,0
1420,3.289635e-08,0
1421,2.718165e-07,0
1422,1.5947103e-11,0
1423,1.1265907e-19,0
1424,1.9107097e-18,0
1425,8.328662e-20,0
1426,7.762315e-18,0
1427,3.32423e-20,0
1428,3.255472e-20,0
1429,8.976359e-17,0
1430,8.1272794e-15,0
1431,1.4036415e-14,0
1432,2.86824e-17,0
1433,1.3999316e-20,0
1434,2.238572e-18,0
1435,1.2854215e-16,0
1436,1.4549832e-19,0
1437,9.431214e-18,0
1438,1.791702e-19,0
1439,1.5926119e-20,0
1440,2.1353372e-16,0
1441,2.7555843e-16,0
1442,2.9417563e-14,0
1443,2.4093013e-16,0
1444,9.122677e-20,0
1445,1.1060845e-15,0
1446,9.186377e-12,0
1447,7.8812875e-15,0
1448,6.6792704e-17,0
1449,2.8457503e-21,0
1450,1.378488e-16,0
1451,8.7692633e-16,0
1452,2.6088267e-15,0
1453,3.1583558e-14,0
1454,3.7268674e-13,0
1455,5.456648e-15,0
1456,2.062758e-13,0
1457,3.0253092e-12,0
1458,2.3308978e-13,0
1459,1.3019705e-13,0
1460,5.10547e-18,0
1461,9.990296e-20,0
1462,1.4787351e-20,0
1463,1.2952888e-19,0
1464,2.915894e-20,0
1465,1.7250492e-19,0
1466,3.4931652e-16,0
1467,3.4938182e-16,0
1468,1.6141632e-16,0
1469,2.4495213e-16,0
1470,8.122593e-17,0
1471,1.04869396e-17,0
1472,2.6635977e-18,0
1473,2.3160726e-18,0
1474,5.078463e-21,0
1475,8.3926526e-17,0
1476,2.2755938e-11,0
1477,2.9315106e-11,0
1478,2.4591815e-10,0
1479,3.4955222e-10,0
1480,8.056493e-17,0
1481,6.8979563e-22,0
1482,1.9263999e-19,0
1483,2.8085024e-20,0
1484,8.6195446e-18,0
1485,5.9852897e-19,0
1486,1.04238716e-19,0
1487,3.4473169e-12,0
1488,3.4125916e-12,0
1489,5.587826e-12,0
1490,1.3436058e-15,0
1491,4.304976e-20,0
1492,6.1859805e-21,0
1493,6.229328e-17,0
1494,3.1858179e-18,0
1495,7.711761e-17,0
1496,7.180963e-19,0
1497,3.9687576e-21,0
1498,7.17777e-16,0
1499,2.4520352e-13,0
1500,2.3522493e-14,0
1501,7.679824e-16,0
1502,7.940502e-21,0
1503,4.618882e-20,0
1504,1.1912777e-14,0
1505,1.0148797e-12,0
1506,6.429377e-12,0
1507,8.808863e-15,0
1508,6.718575e-24,0
1509,1.8330893e-23,0
1510,4.2321816e-17,0
1511,4.9772375e-20,0
1512,1.14322465e-17,0
1513,2.0388416e-18,0
1514,1.9295182e-19,0
1515,8.7952903e-13,0
1516,5.313608e-11,0
1517,3.3444994e-12,0
1518,5.2872923e-15,0
1519,6.577102e-16,0
1520,4.1255102e-13,0
1521,9.360792e-08,0
1522,1.2631292e-05,0
1523,0.0001606074,0
1524,3.692331e-10,0
1525,6.389339e-20,0
1526,8.2147035e-17,0
1527,1.6966248e-15,0
1528,3.2796483e-16,0
1529,2.4257986e-17,0
1530,1.2388581e-18,0
1531,2.177861e-15,0
1532,3.994048e-12,0
1533,7.0256214e-12,0
1534,1.3835932e-08,0
1535,1.0610411e-14,0
1536,8.523295e-23,0
1537,2.8140954e-16,0
1538,1.4694277e-14,0
1539,4.5010107e-17,0
1540,2.547857e-16,0
1541,5.1928376e-18,0
1542,1.0506484e-16,0
1543,6.7458017e-15,0
1544,2.1795764e-12,0
1545,6.698718e-12,0
1546,3.532414e-16,0
1547,2.9859963e-22,0
1548,1.1427364e-17,0
1549,1.1758863e-14,0
1550,8.726308e-14,0
1551,1.9125459e-12,0
1552,4.759352e-16,0
1553,8.891945e-16,0
1554,3.0148454e-14,0
1555,7.15923e-16,0
1556,5.1241447e-17,0
1557,2.9048253e-20,0
1558,6.616782e-25,0
1559,1.0123305e-18,0
1560,7.8596065e-16,0
1561,1.02090214e-16,0
1562,4.302916e-16,0
1563,1.563978e-20,0
1564,4.2118564e-17,0
1565,6.5272156e-15,0
1566,3.5416584e-15,0
1567,5.4364734e-15,0
1568,4.7434745e-16,0
1569,5.570561e-21,0
1570,2.4645097e-15,0
1571,1.5690068e-16,0
1572,4.494258e-14,0
1573,1.1084373e-15,0
1574,2.359756e-16,0
1575,4.4968576e-17,0
1576,3.9678157e-15,0
1577,4.9937166e-16,0
1578,4.8818723e-16,0
1579,2.0208002e-18,0
1580,1.1172299e-21,0
1581,1.04697163e-16,0
1582,2.0901805e-17,0
1583,9.021196e-16,0
1584,1.1327623e-18,0
1585,1.7965664e-21,0
1586,2.4145494e-13,0
1587,1.1509833e-09,0
1588,2.7269066e-12,0
1589,8.72568e-09,0
1590,3.5994356e-15,0
1591,9.722256e-23,0
1592,8.126117e-19,0
1593,1.5242474e-16,0
1594,2.3389907e-16,0
1595,8.3214057e-16,0
1596,1.684576e-17,0
1597,1.8904587e-12,0
1598,6.7587007e-09,0
1599,1.1866619e-12,0
1600,2.9041808e-10,0
1601,1.5332744e-13,0
1602,8.0105625e-15,0
1603,2.7202832e-08,0
1604,1.817054e-06,0
1605,2.9423207e-08,0
1606,4.4173382e-10,0
1607,8.891568e-17,0
1608,2.5524545e-19,0
1609,3.7713224e-14,0
1610,2.6183393e-14,0
1611,4.667973e-13,0
1612,3.4606156e-17,0
1613,3.233733e-23,0
1614,7.961424e-15,0
1615,2.6020803e-13,0
1616,7.1694275e-15,0
1617,3.0756883e-13,0
1618,3.7014566e-17,0
1619,4.051464e-23,0
1620,1.1580839e-15,0
1621,2.1305969e-13,0
1622,2.6125774e-14,0
1623,2.3437805e-14,0
1624,3.820504e-21,0
1625,1.1440562e-20,0
1626,7.399291e-16,0
1627,1.004125e-14,0
1628,7.066416e-14,0
1629,3.4297088e-15,0
1630,2.4660562e-19,0
1631,8.001932e-12,0
1632,3.0870282e-11,0
1633,1.0710678e-13,0
1634,1.3279662e-13,0
1635,3.3786363e-15,0
1636,1.693168e-20,0
1637,4.9918516e-12,0
1638,6.194233e-10,0
1639,3.8460787e-10,0
1640,5.4395854e-15,0
1641,3.1362814e-19,0
1642,7.685758e-20,0
1643,5.9196994e-16,0
1644,3.2797573e-18,0
1645,5.3886082e-17,0
1646,2.375856e-20,0
1647,3.8735085e-22,0
1648,6.373341e-14,0
1649,1.3820134e-12,0
1650,2.4276334e-12,0
1651,5.3268098e-15,0
1652,1.5988004e-15,0
1653,1.0346206e-15,0
1654,6.463682e-12,0
1655,1.9391091e-13,0
1656,2.8545933e-11,0
1657,7.8504166e-14,0
1658,8.634119e-19,0
1659,6.722572e-17,0
1660,1.2168031e-17,0
1661,7.566032e-18,0
1662,5.990217e-21,0
1663,1.6621008e-17,0
1664,1.3736424e-13,0
1665,4.6107043e-09,0
1666,1.1314172e-10,0
1667,5.7782397e-11,0
1668,4.1107435e-17,0
1669,1.02303695e-19,0
1670,5.4454345e-17,0
1671,6.853901e-19,0
1672,1.0845291e-16,0
1673,1.9228978e-19,0
1674,4.7465782e-20,0
1675,2.0352779e-15,0
1676,1.0750199e-13,0
1677,8.91585e-14,0
1678,5.7373086e-15,0
1679,3.2877277e-16,0
1680,1.1980585e-15,0
1681,7.580112e-15,0
1682,3.179312e-17,0
1683,3.5716373e-18,0
1684,1.2557999e-21,0
1685,3.1271118e-23,0
1686,4.2121753e-18,0
1687,1.1959254e-16,0
1688,2.3714534e-14,0
1689,3.5938327e-14,0
1690,6.018604e-11,0
1691,2.7459938e-12,0
1692,2.6497806e-13,0
1693,2.811562e-13,0
1694,5.701873e-16,0
1695,1.6953275e-19,0
1696,1.3970251e-11,0
1697,2.224221e-10,0
1698,1.5894872e-11,0
1699,2.3221583e-11,0
1700,3.3081459e-12,0
1701,1.1246514e-16,0
1702,7.589139e-15,0
1703,3.082309e-15,0
1704,1.3603413e-15,0
1705,2.5890613e-20,0
1706,1.1404e-21,0
1707,5.8318503e-19,0
1708,1.4173159e-18,0
1709,1.2295662e-15,0
1710,3.7693201e-19,0
1711,5.236633e-21,0
1712,7.15271e-15,0
1713,8.72863e-12,0
1714,4.0395237e-13,0
1715,7.2433e-13,0
1716,3.7448343e-15,0
1717,1.2217766e-15,0
1718,1.7609665e-11,0
1719,3.941321e-14,0
1720,2.1350929e-12,0
1721,1.0678098e-14,0
1722,1.4996196e-17,0
1723,7.5807557e-13,0
1724,2.8319982e-09,0
1725,6.2010064e-10,0
1726,1.0732105e-10,0
1727,5.591943e-19,0
1728,2.9863553e-18,0
1729,3.3590127e-11,0
1730,4.5628976e-11,0
1731,4.3478915e-10,0
1732,2.6476302e-08,0
1733,2.5994176e-16,0
1734,2.486854e-15,0
1735,1.3215369e-11,0
1736,1.4993654e-13,0
1737,6.6218726e-13,0
1738,3.8591065e-18,0
1739,2.1795711e-17,0
1740,1.93016e-10,0
1741,1.6576982e-08,0
1742,1.3401545e-09,0
1743,1.5976796e-10,0
1744,1.7093518e-14,0
1745,1.7049879e-15,0
1746,4.9813513e-12,0
1747,1.4190113e-15,0
1748,3.9837352e-14,0
1749,5.250651e-15,0
1750,6.145411e-20,0
1751,4.7599304e-17,0
1752,3.396594e-14,0
1753,5.889185e-14,0
1754,2.401676e-16,0
1755,2.815318e-17,0
1756,5.2650645e-10,0
1757,5.9692644e-05,0
1758,1.4250427e-06,0
1759,9.9615654e-08,0
1760,4.1770218e-10,0
1761,5.925709e-16,0
1762,2.464875e-16,0
1763,7.950915e-17,0
1764,1.2886928e-14,0
1765,1.1322439e-18,0
1766,2.459345e-22,0
1767,6.387476e-12,0
1768,1.14921905e-10,0
1769,4.1958166e-11,0
1770,8.444614e-13,0
1771,4.2555626e-15,0
1772,2.1860347e-15,0
1773,3.867767e-13,0
1774,3.0848045e-14,0
1775,2.4269167e-11,0
1776,1.2132495e-15,0
1777,7.420053e-20,0
1778,7.0949857e-16,0
1779,4.1318275e-16,0
1780,4.4677435e-15,0
1781,6.975635e-18,0
1782,8.1375513e-22,0
1783,1.8024425e-21,0
1784,1.2338257e-18,0
1785,6.7296985e-19,0
1786,1.2177644e-17,0
1787,6.20028e-19,0
1788,9.202768e-17,0
1789,1.9157415e-11,0
1790,1.6382147e-14,0
1791,1.1115744e-12,0
1792,1.3536627e-16,0
1793,5.450809e-20,0
1794,1.3988189e-12,0
1795,1.0078226e-10,0
1796,2.3418134e-11,0
1797,1.4984048e-13,0
1798,1.2786085e-17,0
1799,1.3510291e-20,0
1800,1.177015e-18,0
1801,1.3944485e-18,0
1802,3.780009e-17,0
1803,1.1676821e-17,0
1804,1.5059814e-19,0
1805,5.1619703e-17,0
1806,7.788628e-17,0
1807,8.7049085e-15,0
1808,1.0241396e-16,0
1809,1.4883922e-17,0
1810,1.9645765e-17,0
1811,2.8479064e-17,0
1812,3.626637e-18,0
1813,4.8756355e-17,0
1814,1.544498e-17,0
1815,4.8376564e-13,0
1816,9.7845045e-11,0
1817,6.00623e-11,0
1818,2.3026088e-13,0
1819,1.0579671e-18,0
1820,8.1793604e-19,0
1821,2.6608e-14,0
1822,2.2717046e-14,0
1823,4.068598e-13,0
1824,1.9326806e-13,0
1825,2.4267352e-12,0
1826,9.979371e-11,0
1827,1.1316896e-09,0
1828,3.8941625e-10,0
1829,6.423098e-13,0
1830,2.1222792e-16,0
1831,1.4350099e-15,0
1832,8.178215e-13,0
1833,6.669799e-17,0
1834,1.7706619e-16,0
1835,8.811661e-21,0
1836,7.332355e-18,0
1837,3.3978185e-14,0
1838,1.051284e-12,0
1839,5.475224e-12,0
1840,9.412323e-15,0
1841,3.577867e-19,0
1842,2.6119209e-17,0
1843,3.2580023e-15,0
1844,4.774193e-15,0
1845,2.5540964e-15,0
1846,4.2271572e-20,0
1847,6.548332e-17,0
1848,2.1576583e-16,0
1849,2.7393482e-17,0
1850,2.415865e-15,0
1851,1.2378537e-15,0
1852,9.063397e-20,0
1853,9.775433e-16,0
1854,3.5410507e-15,0
1855,9.456013e-15,0
1856,7.9381565e-17,0
1857,6.983136e-20,0
1858,6.166176e-18,0
1859,8.4882276e-14,0
1860,2.2647306e-14,0
1861,7.3568094e-19,0
1862,4.3131905e-22,0
1863,2.6690699e-18,0
1864,1.5360021e-17,0
